text;label
Desenvolver um novo modelo de Controlador de Regulador de Tensão para a TSEA - Transformadores e Serviços de Energia das Américas S. A para atender, prioritariamente, o mercado dos Estados Unidos da América (EUA), mas também o mercado nacional, atendendo as especificidades de cada um.Controlador e regulador de tensão.;Integração de Sistemas
Este projeto tem como objetivo desenvolver um software de imagem para os equipamentos de raios-X Apolo e Aquila, fabricados pela VMI Tecnologias. Atualmente, esses equipamentos utilizam software de imagem fornecido por um fabricante internacional. No entanto, o software em uso apresenta limitações e problemas que têm gerado reclamações dos clientes.Este projeto tem como objetivo desenvolver um software de imagem para equipamentos de raios-X.;Integração de Sistemas
"O objetivo do projeto é desenvolver tecnologias de sensoriamento e monitoramento  óptico, utilizando fibras ópticas, para melhorar a segurança perimetral e também o monitoramento de equipamentos de grande porte. Os resultados do projeto permitirão a detecção, identificação e resposta  a  ameaças  em  tempo  real,  além  de  facilitar  a  manutenção  preventiva  através  do monitoramento contínuo do desempenho dos equipamentos.
Este sistema inova por contar com recursos analíticos, a serem desenvolvidos no âmbito do projeto proposto, que  permitirão  a análise  automática  de  alarmes,  com  recursos  de  visualização centralizada de dados e gestão de riscos.O objetivo do projeto é desenvolver tecnologias de sensoriamento e monitoramento  óptico, utilizando fibras ópticas, para melhorar a segurança perimetral e também o monitoramento de equipamentos de grande porte.";Integração de Sistemas
O objetivo principal do projeto InovaVMP é modernizar a Plataforma Vectura, separando sua arquitetura monolítica em módulos independentes. Esta modernização inclui a implementação de microserviços, a utilização de conteinerização com Docker e o gerenciamento modular com OSGi. A reestruturação visa fortalecer a segurança, otimizar o desempenho e garantir a compatibilidade com novas tecnologias, alinhando a plataforma com as melhores práticas da indústria. A implementação de protocolos de segurança avançados e a aplicação regular de patches serão essenciais para proteger a plataforma contra vulnerabilidades e ameaças cibernéticas, assegurando a integridade dos dados e a continuidade dos serviços. Além de melhorar a segurança, a atualização proporcionará maior eficiência no uso de recursos de hardware, resultando em operações mais rápidas e estáveis. Isso é crucial para atender à crescente demanda por serviços de gestão unificada e manter a alta qualidade dos serviços oferecidos.O objetivo principal do projeto InovaVMP é modernizar a Plataforma Vectura, separando sua arquitetura monolítica em módulos independentes. Esta modernização inclui a implementação de microserviços, a utilização de conteinerização com Docker e o gerenciamento modular com OSGi. A reestruturação visa fortalecer a segurança, otimizar o desempenho e garantir a compatibilidade com novas tecnologias, alinhando a plataforma com as melhores práticas da indústria.;Integração de Sistemas
"Equipamento IoT para Indústria 4.0, aplicado à
indústria de extração, elaboração e
beneficiamento de minerais.Equipamento IoT para Indústria 4.0, aplicado à
indústria de extração, elaboração e
beneficiamento de minerais.";Integração de Sistemas
Aporte computacional para no processo do inventário florestal com desenvolvimento de um software com inovação no quesito de rastreabilidade das espécies com captura de GPS, geração de mapas, controle e gestão da atividade florestal.Desenvolver de um software com inovação no quesito de rastreabilidade das espécies com captura de GPS, geração de mapas, controle e gestão da atividade florestal;Integração de Sistemas
"1 Objetivos gerais:
Como objetivo geral, para mitigar os problemas oriundos da quebra manual do fruto do cumaru para obtenção das amêndoas, é proposto o projeto e construção de um equipamento autônomo, motorizado, que realize em loco a quebra mecânica do fruto e faça a separação entre as amêndoas e os resíduos
2 Objetivos específicos:
o Analisar os dispositivos e métodos utilizados na obtenção da amêndoa do cumaru através de revisão bibliográfica e busca de patentes;
o Obter os requisitos de usuários potenciais de um sistema mecanizado da quebra e separação da amêndoa do cumaru;
o Estudar as possibilidades e estratégias de obtenção da amêndoa do cumaru mecanizada;
o Projeto, construção e avaliação de protótipo de máquina para quebra do cumaru;
o Projeto detalhado, construção e avaliação de máquina para quebra do cumaru, com testes in loco.Automatização do processo de obtenção da amêndoa de frutos de cumaru, a partir do desenvolvimento de uma máquina para quebra e separação da semente, com possibilidade de inovação em relação ao conjunto mecanismo para quebra e separação mais a mobilidade do equipamento. Os entregáveis são: Relatório de informações preliminares (Revisão sobre tecnologias para decorticação e prospecção de patentes), elaboração de projetos informacional e conceitual (com teste de protótipo) e a documentação e entrega do projeto, com testes de funcionamento e validação in loco.";Automação e Robótica
O presente projeto de desenvolvimento tecnológico de produto na área de materiais poliméricos, tem por objetivo o uso de uma metodologia de técnicas integradas que possibilite o desenvolvimento de nanocompósitos poliméricos de base poliuretano a partir da incorporação de grafeno e/ou seus derivados em rodas de PU para empilhadeiras, de forma que estes novos materiais apresentem um desempenho comprovado por meio de propriedades de interesse relacionadas pela empresa.Desenvolvimento de nanocompósitos poliméricos de base poliuretano a partir da incorporação de grafeno e/ou seus derivados, de forma que estes novos materiais apresentem um desempenho comprovado por meio de propriedades de interesse da empresa.;Materiais
"O presente projeto de desenvolvimento tecnológico de produto em nanomateriais
poliméricos, tem por objetivo o uso de uma metodologia de técnicas integradas que
possibilite o desenvolvimento de elementos filtrantes contendo grafeno e/ou seus
derivados produzidos pelo método de melt blow para potencial aplicação em filtros de ar
automotivo, de forma que estes novos materiais apresentem um desempenho comprovado
por meio de propriedades de interesse relacionadas pela empresa.O desenvolvimento tecnológico de produto em nanomateriais poliméricos, tem por objetivo o uso de uma metodologia de técnicas integradas que possibilite o desenvolvimento de elementos filtrantes contendo grafeno e/ou seus derivados produzidos pelo método de melt blow para potencial aplicação em filtros de ar automotivo, de forma que estes novos materiais apresentem um desempenho comprovado por meio de propriedades de interesse relacionadas pela empresa.";Materiais
Produção de suspensões de grafeno e/ou derivados  para aplicação no desenvolvimento têxtil.Desenvolvimento e caracterização de tecidos multifuncionais com emprego de grafeno.;Materiais
"O presente projeto de desenvolvimento tecnológico tem por objetivo o uso de uma
metodologia de técnicas integradas que possibilite o desenvolvimento de um nanocompósito
polimérico híbrido, base resina termorrígida, a partir da incorporação de nanoplaquetas de
grafeno, visando a potencial aplicação em buchas e/ou placas como em guias
autolubrificantes para sistemas de movimentação de pistões e cilindros, de forma que estes
materiais apresentem um potencial desempenho comprovado por meio de propriedades de
interesse relacionadas pela empresa.Análise e desenvolvimento de um nanocompósito polimérico com nanoplaquetas de grafeno aplicado a compósitos autolubrificantes sólidos";Materiais
